Sentence_id	Prior_Emotion	Sentence	Temporal_Distance	Intensity	Duration	Gender	City	Country	Worker_id	Time	Anger	Disgust	Fear	Guilt	Joy	Sadness	Shame
635	Shame	I felt ... when I made a mistake at work and lost the company money.	Y	I	H	Fl	Workington	GBR	58	11/26/2018 10:41:46	0	0	0	2	0	0	3
406	Joy	I felt ... when my team won the cup.	Y	I	Sh	Ml	nan	GBR	88	11/26/2018 13:45:14	0	0	0	0	5	0	0
528	Sadness	I felt ... when my friend's eye was watering after an injection into it and I could do nothing to help.	D	Mi	Fm	Fl	Shepherds Bush	GBR	90	11/26/2018 21:22:38	0	0	0	3	0	2	0
322	Guilt	I feel ... because I didn't thank my parent enough.	Y	Mi	Dom	Ml	nan	GBR	88	11/26/2018 08:29:45	0	0	0	3	0	1	1
538	Sadness	I felt ... that it was the ten year anniversary of my grandad's funeral - I feel it every year, though this particular milestone seemed extra upsetting.	M	Mi	Dom	Ml	nan	GBR	68	11/26/2018 11:46:17	0	0	0	0	0	5	0
651	Shame	I felt ... when I offended an old man in the supermarket.	W	Mi	H	Ml	Caldicot	GBR	106	11/28/2018 09:43:02	0	0	0	2	0	0	3
463	Sadness	I felt ... today when I thought of an anniversary that today is for me. I relived different moments and I know I will for the next few days.	D	I	Sh	Fl	Claremorris	IRL	98	11/22/2018 20:36:59	0	0	0	0	0	5	0
437	Joy	I felt ... when I saw a porcupine crossing the road. I was driving home and it really made my day knowing there could be such a lovely creatures around.	W	I	Sh	Fl	nan	GBR	105	11/26/2018 10:28:51	0	0	0	0	5	0	0
345	Guilt	I felt ... when I had to leave my dog, whilst I went on holiday. I already felt ..., but when I said goodbye to her, she looked so sad which made me feel even worse. The ... continued whilst I was away when I heard she was pining for me at the door.	M	Vi	Dom	Fl	Cheltenham	GBR	73	11/26/2018 13:14:46	0	0	0	4	0	1	0
338	Guilt	I felt ... at a young age when I was a boy. Some of my friends had tried shop lifting so I tried it. I stole something and felt quite bad about it inside. I never did it again after that experience.	Y	Mi	H	Ml	Paignton	GBR	101	11/27/2018 15:53:19	0	0	0	2	0	0	3
306	Guilt	I felt ... that I moved away to another country from my family as I met my partner. Although my children are now older and both have their own lives, I feel I should be nearer them to support them.	Y	I	Dom	Fl	Dulwich	GBR	86	11/25/2018 16:20:15	0	0	0	5	0	0	0
373	Joy	I felt ... because I was going to South Africa to see my partner who was waiting for a UK visa and we hadn't seen each other for a while, I was excited not just to see him but to visit a new country with such a wide variety of things to do, places to go and things to see.	Y	Vi	Dom	Ml	London	GBR	82	11/22/2018 10:26:07	0	0	0	0	5	0	0
646	Shame	I felt ... because I had been told not to put my used monthly protection in a certain bin and I did, and then I lied about doing it.	Y	Vi	Dom	Fl	Ely	GBR	62	11/27/2018 19:01:07	0	0	0	3	0	0	2
570	Shame	I felt ... when I forgot to do an errand that I promised I would do for a friend.	D	I	Fm	Fl	Cheltenham	GBR	58	11/23/2018 18:22:07	0	0	0	5	0	0	0
471	Sadness	I felt ... when my ex-wife was going through a very hard time financially and emotionally, and felt that I was unable to help her, other than try to provide something inadequate.	Y	I	Dom	Ml	Prescot	GBR	63	11/24/2018 08:58:43	0	0	0	2	0	1	2
339	Guilt	I felt ... because I accidentally killed my pet fish by decorating his tank with untreated sand.	Y	I	Dom	Fl	Ely	GBR	62	11/27/2018 18:39:50	0	0	0	4	0	0	1
598	Shame	I felt ... because I split my trousers.	Y	Mi	Fm	Ml	nan	GBR	88	11/26/2018 08:25:14	0	0	0	0	0	0	5
325	Guilt	I felt ... when I forgot a relative's birthday.	Y	I	H	Ml	Norwich	GBR	77	11/25/2018 18:09:18	0	0	0	4	0	0	1
516	Sadness	I felt ... when Princess Diana died in a car accident in France.	Y	Mi	Fm	Ml	Paignton	GBR	101	11/27/2018 14:20:00	0	0	0	0	0	5	0
482	Sadness	I felt ... when my grandad passed away.	Y	I	Sh	Ml	Norwich	GBR	77	11/22/2018 17:50:15	0	0	0	0	0	5	0
428	Joy	I felt ... when Will Young won Pop Idol because he was nicer than Gareth Gates.	Y	Vi	Fm	Ml	Chelmsford	GBR	91	11/26/2018 23:22:10	0	0	0	0	5	0	0
328	Guilt	I felt ... when I was about 8 years old as I took a packet of sweets from a shop when the shopkeeper was out the back. We had very little money and having sweets was a rarity.	Y	I	Dom	Fl	Dulwich	GBR	86	11/26/2018 07:10:19	0	0	0	3	0	0	2
620	Shame	I felt ... when I ate my whole Easter egg in one go.	M	Mi	Sh	Fl	Stoke-on-trent	GBR	92	11/26/2018 09:22:27	0	0	0	4	0	0	1
634	Shame	I felt ... when I lied about the reliability of a second hand bicycle I sold, neglecting to mention a problem with the crankset.	Y	Mi	Dom	Ml	nan	GBR	68	11/26/2018 10:31:46	0	0	0	5	0	0	0
426	Joy	I felt ... when I got married. I married later in life and it was something that I had always wanted and was the happiest day of my life.	Y	Vi	Dom	Fl	Cambridge	GBR	116	11/26/2018 21:38:40	0	0	0	0	5	0	0
369	Joy	I felt ... because my daughter scored in the highest percentile on a test designed to see how well she may do in her exams to decide her high school.	W	Vi	Dom	Ml	Eastbourne	GBR	103	11/22/2018 06:45:53	0	0	0	0	5	0	0
287	Guilt	I felt ... when I decided not to go to my cousins wedding because I was exhausted and couldn’t find anyone to look after my sick parent at the time. I knew she really wanted me to be there, so I felt really ... that I didn’t make it.	Y	Mi	Sh	Fl	Crewe	GBR	89	11/21/2018 23:32:23	0	0	0	5	0	0	0
353	Guilt	I felt ... when I broke a glass cabinet at a party.	Y	Mi	Dom	Ml	Chelmsford	GBR	91	11/26/2018 23:23:33	0	0	0	3	0	0	2
317	Guilt	I felt ... when I told a lie to get out of an appointment, when there was not really any reason why I could not attend.	M	N	H	Ml	Prescot	GBR	63	11/24/2018 09:17:00	0	0	0	5	0	0	0
294	Guilt	I felt ... when I forgot our anniversary.	Y	Mi	Sh	Ml	nan	GBR	88	11/22/2018 13:02:33	0	0	0	3	0	1	1
583	Shame	I felt ... when I was in school and myself and some friends were playing outside. The ball we were playing with went through the school window and smashed it. We were brought in front of the school principal where he proceeded to chastise us.	Y	I	H	Ml	Claremorris	IRL	118	11/22/2018 17:16:42	0	0	0	4	0	0	1
490	Sadness	I felt ... when my first boyfriend broke up with me. I really loved him and it broke my heart. In retrospect it was for the best, but it didn't seem like it at the time.	Y	Vi	Dom	Fl	Earith	GBR	62	11/23/2018 18:55:06	0	0	0	0	0	5	0
604	Shame	I felt ... when I shoplifted as a child because my sister talked me into it and I should have known better.	Y	Vi	Dom	Fl	Bedford	GBR	97	11/26/2018 16:05:49	0	0	0	1	0	0	4
336	Guilt	I felt ... because I refused to lend money to someone, even though I could afford to do so.	M	Mi	H	Fl	Hull	GBR	74	11/26/2018 22:45:03	0	0	0	4	0	0	1
449	Joy	I felt ... when I got 5 numbers out of 6 on my lottery ticket.	Y	Mi	Sh	Ml	Bristol	GBR	87	11/28/2018 01:21:47	0	0	0	0	5	0	0
355	Guilt	I felt ... on an occasion when I took the name of Jesus Christ in vain in an attempt to impress the ladies that I was a big shot. At that time I was not not religious but I did feel bad about it for some reason. Since that time, I have never done this again.	Y	I	Fm	Ml	Paignton	GBR	101	11/27/2018 15:56:14	0	0	0	4	0	0	1
532	Sadness	I felt ... when I saw a homeless man with a dog on the street.	M	Mi	H	Ml	Caldicot	GBR	106	11/27/2018 10:18:02	0	0	0	1	0	3	1
460	Sadness	I felt ... when I remembered how many years have past since I last saw the person who was my best friend during my schooldays.	M	Mi	Dom	Ml	nan	GBR	68	11/22/2018 15:28:29	0	0	0	4	0	1	0
390	Joy	I felt ... when I opened my A-Level results and achieved good enough grades to get to my first choice university.	Y	Vi	Sh	Ml	nan	GBR	68	11/22/2018 15:55:15	0	0	0	0	5	0	0
389	Joy	I felt ... when my best friend had a little boy, who she had been trying for years for.	M	Vi	Sh	Fl	Hull	GBR	74	11/22/2018 15:33:05	0	0	0	0	5	0	0
653	Shame	I felt … when, as a teenager, I found a lip gloss on the ground outside. I didn't want to use it as I didn't know where it had been, so I put it in a friend's desk with a note which I disguised my handwriting in, saying it was a present. Thankfully she didn't drop dead from a contagious disease, but I still feel a bit ...!	Y	Mi	Dom	Fl	Ely	GBR	62	11/28/2018 10:15:37	0	0	0	5	0	0	0
292	Guilt	I felt ... because I had promised my son that I would bring him to a football game one weekend. He was looking forward to it for so long and was very excited. One day beforehand, I found out in work that I was needed to work overtime, which would mean that I would miss the match. There was nothing I could do about it, but I was feeling very ... about missing the game. When I told my son, he was so disappointed, but understood, which made my ... even worse.	M	I	Sh	Ml	Claremorris	IRL	118	11/22/2018 08:53:26	0	0	0	5	0	0	0
628	Shame	I felt ... when my credit card was refused in a shop.	Y	N	Sh	Ml	nan	GBR	88	11/27/2018 10:55:16	0	0	0	0	0	0	5
472	Sadness	I felt ... when my mother died after suffering from cancer for months.	Y	Vi	Dom	Ml	Denbigh	GBR	95	11/24/2018 09:13:53	0	0	0	0	0	5	0
360	Joy	I felt ... because I was going to see my favourite music artist perform live.	M	Vi	Dom	Ml	Brampton	GBR	72	11/21/2018 18:22:32	0	0	0	0	5	0	0
494	Sadness	I feel ... when I hear sad things, such as news of a death, or somebody having a terminal illness. I feel ... when I watch sad films and sometimes I feel ... when the weather is grey and depressing.	D	Mi	H	Fl	Tunbridge Wells	GBR	122	11/24/2018 11:08:54	0	0	0	0	0	5	0
320	Guilt	I felt ... because I had to make the decision to have my chocolate labrador put down, she was struggling to walk. It was a such a hard decision because I wanted to keep her with me, she was outstanding, so good and perceptive. I know she couldn't have carried on as as she was and the vet said she had lived longer than a lot of labradors, but I still felt/feel ... for having to make that decision.	W	I	Dom	Fl	Dulwich	GBR	86	11/25/2018 16:49:58	0	0	0	3	0	2	0
492	Sadness	I felt ... when there was a tsunami in Thailand because lots of people were killed.	Y	Vi	Sh	Ml	Chelmsford	GBR	91	11/23/2018 22:37:39	0	0	0	0	0	5	0
515	Sadness	I felt ... when I lost my dad. The ... I felt was later in life as I was very young when he died. As I got older I felt ... that he wouldn’t be here for the big moments.	Y	I	Dom	Fl	Cheltenham	GBR	73	11/27/2018 06:06:02	0	0	0	0	0	5	0
439	Joy	I felt ... when I realised that it was less than a month until Xmas. I absolutely love Xmas and it’s my favourite time of the year, so I often very ...	D	Vi	Dom	Fl	Cheltenham	GBR	73	11/26/2018 13:12:03	0	0	0	0	5	0	0
567	Shame	I felt ... when I was eating at school for the first time in years, when I actually had money, and people made fun of me for eating because I was overweight. It made me feel worthless and like I shouldn’t have been eating anything at all.	Y	Vi	Dom	Fl	Crewe	GBR	89	11/22/2018 22:30:25	0	0	0	1	0	0	4
295	Guilt	I feel ... because I didn't visit a friend who was unwell.	W	Mi	Dom	Fl	Claremorris	IRL	96	11/22/2018 13:07:16	0	0	0	5	0	0	0
456	Joy	I felt ... when I bet and I had won.	D	Mi	Fm	Ml	nan	GBR	88	11/28/2018 14:13:59	0	0	0	0	5	0	0
408	Joy	I felt ... because I won a raffle prize.	Y	Mi	Fm	Fl	Sheffield	GBR	56	11/26/2018 17:27:12	0	0	0	0	5	0	0
484	Sadness	I felt ... when my beautiful dog had to be brought to the vet and the decision was made for her to be put to sleep.	M	Vi	Dom	Fl	Claremorris	IRL	98	11/22/2018 20:38:28	0	0	0	0	0	5	0
454	Joy	I felt ... because I was baptised in the Holy Spirit as a Christian. It was like all my worries were pushed to one side and I had a feeling of immense love, peace and ...	Y	Vi	Dom	Fl	Ely	GBR	62	11/28/2018 10:23:28	0	0	0	0	5	0	0
562	Shame	I felt ... because I walked past a beggar and didn't bother to stop and give her a pound.	D	Mi	H	Fl	Hull	GBR	74	11/22/2018 15:17:28	0	0	0	3	0	0	2
633	Shame	I felt ... when my swimming costume broke and I came out of the sea naked.	Y	Mi	Fm	Fl	nan	GBR	105	11/26/2018 10:31:28	0	0	0	0	0	0	5
430	Joy	I felt ... because my son gave me a big hug when I got home from work.	W	I	Fm	Ml	nan	GBR	88	11/27/2018 10:53:30	0	0	0	0	5	0	0
392	Joy	I felt ... when I finally got all the children into bed after a very, long day.	D	Mi	Fm	Fl	Claremorris	IRL	98	11/22/2018 21:05:02	0	0	0	0	5	0	0
289	Guilt	I felt ... because my grandfather passed away and I was not there because I didn't want to drive in the early hours of the morning.	Y	Vi	Dom	Ml	Eastbourne	GBR	103	11/22/2018 07:09:16	0	0	0	3	0	2	0
475	Sadness	I felt ... when my mother died age only 59. I sat with her as she took her last breath and have never felt ... like it.	Y	Vi	Dom	Fl	Troon	GBR	125	11/25/2018 15:53:47	0	0	0	0	0	5	0
551	Sadness	I felt ... when I watched some of the sad cases of children in need.	D	Mi	Fm	Ml	Bristol	GBR	87	11/28/2018 00:46:49	0	0	0	0	0	5	0
561	Sadness	I felt ... when my Granny passed away. It's her anniversary and I'm so ... again. I miss her so...	Y	Vi	Dom	Fl	Claremorris	IRL	98	11/29/2018 10:07:37	0	0	0	0	0	5	0
376	Joy	I feel ... when there are tasks to complete on this platform and that ... is doubled when I get my earning paid into my paypal account.	W	Mi	Sh	Fl	Claremorris	IRL	96	11/22/2018 13:35:45	0	0	0	0	5	0	0
638	Shame	I felt ... because I did something silly.	Y	N	Fm	Fl	Sheffield	GBR	56	11/26/2018 17:24:52	0	0	0	1	0	0	4
616	Shame	I felt ... because I cheated on my husband.	Y	Vi	Dom	Fl	Troon	GBR	125	11/25/2018 15:59:02	0	0	0	3	0	0	2
405	Joy	I felt ... when I came home from hospital and was greeted by my beautiful dog who I had missed dearly. She was so pleased to see me, and I was so ...	Y	I	Sh	Fl	Cheltenham	GBR	73	11/26/2018 13:10:36	0	0	0	0	5	0	0
400	Joy	I felt ... dancing down Gloucester Place in London with the man I loved.	Y	I	Fm	Fl	Shepherds Bush	GBR	90	11/25/2018 16:11:40	0	0	0	0	5	0	0
397	Joy	I felt ... because my daughter managed to achieve an amazing result in an international competition for creatives. As a finalist, she had some brilliant prizes and encouragement and it brought the whole family much ...	Y	Vi	Dom	Fl	Earith	GBR	62	11/23/2018 19:16:00	0	0	0	0	5	0	0
560	Sadness	I felt ... when my grandmother died as she was the only one who understood me.	Y	Vi	Dom	Fl	Shepherds Bush	GBR	90	11/28/2018 21:37:06	0	0	0	0	0	5	0
303	Guilt	I felt ... when I ate the last burrito which belonged to my sister.	M	Mi	H	Ml	Caldicot	GBR	106	11/24/2018 11:02:54	0	0	0	5	0	0	0
624	Shame	I felt ... when I had an extra marital affair. It was not until I was found out that I realised the hurt and pain I had caused.	Y	I	Dom	Fl	Cambridge	GBR	116	11/26/2018 21:22:32	0	0	0	3	0	0	2
549	Sadness	I felt ... when my bridesmaid died of cancer. She was amazing, she was so generous and spent years in Africa doing charity work, and then ran a night shelter. She regularly had awful migraines, but that pain blinded her to the dangers of stomach cancer.	Y	Vi	Dom	Fl	Ely	GBR	62	11/27/2018 19:08:22	0	0	0	0	0	5	0
391	Joy	I felt ... after the birth of my first grandchild.	M	I	Dom	Ml	Norwich	GBR	77	11/22/2018 17:51:55	0	0	0	0	5	0	0
283	Guilt	I felt ... because I wasn't there when my mother died.	Y	Vi	Dom	Fl	Bury	GBR	60	11/21/2018 19:45:39	0	0	0	4	0	0	1
402	Joy	I felt ... when I received a postage stamp that I had bought online for my collection - it was in excellent condition and completed a set that I had been accumulating since childhood.	M	I	H	Ml	nan	GBR	68	11/26/2018 11:45:11	0	0	0	0	5	0	0
288	Guilt	I felt ... when my best mate died from a drug overdose and I couldn't save him.	Y	Vi	Dom	Ml	Norwich	GBR	77	11/21/2018 23:56:09	0	0	0	0	0	5	0
60	Anger	I felt ... when my colleagues did not even bother to say goodbye to me when I got made redundant or even call me to say they were sorry I was going.	Y	I	Dom	Fl	Shepherds Bush	GBR	90	11/25/2018 15:58:23	0	0	0	0	0	5	0
609	Shame	I felt ... when I offended a young woman.	W	Mi	H	Ml	Caldicot	GBR	106	11/27/2018 10:13:37	0	0	0	3	0	0	2
447	Joy	I felt ... when I got married. I hope I wasn't alone, it was a near-perfect day.	Y	Vi	Dom	Fl	Ely	GBR	62	11/27/2018 18:43:23	0	0	0	0	5	0	0
552	Sadness	I felt ... when the neighbour's wife had passed away. Although I did not know him very well, I felt sorry for him.	W	Mi	H	Ml	Bristol	GBR	87	11/28/2018 09:18:58	0	0	0	0	0	5	0
483	Sadness	I felt ... because my mother died of cancer. It was the biggest loss I ever had and I still miss her everyday.	Y	Vi	Dom	Fl	Letchworth	GBR	59	11/22/2018 19:02:05	0	0	0	0	0	5	0
357	Guilt	I felt ... when a shop assistant gave me too much change and I didn't say anything.	M	N	H	Ml	Prescot	GBR	63	11/27/2018 19:11:57	0	0	0	5	0	0	0
599	Shame	I felt ... that I lied about consuming the last of the milk this morning, letting my son take the blame from his mother.	D	N	Fm	Ml	nan	GBR	68	11/26/2018 11:47:30	0	0	0	4	0	0	1
644	Shame	I felt ... when I attempted to steal a book in a store. I took the book with the intention of walking out the store without paying for it. A sense of ... came over me and I actually put the book back. Since that time I have never attempted anything like this again.	Y	I	Fm	Ml	Paignton	GBR	101	11/27/2018 16:32:52	0	0	0	2	0	0	3
594	Shame	I felt ... when I forgot to take my son to a football match because I didn't read messages in a text group carefully enough.	W	Mi	H	Fl	Cheltenham	GBR	58	11/24/2018 16:50:10	0	0	0	5	0	0	0
473	Sadness	I felt ... when my friend died the other week. I hadn’t seen him for a while and this made me very ... Then on the day of his funeral the ... overwhelmed me and I could not even speak.	W	Vi	Dom	Fl	Cheltenham	GBR	73	11/25/2018 06:40:06	0	0	0	0	0	5	0
301	Guilt	I felt ... because I encouraged a boyfriend to like me and then later split up with him. It was wrong of me to be as encouraging I was with the reservations I had.	Y	I	Dom	Fl	Earith	GBR	62	11/23/2018 18:47:35	0	0	0	4	0	0	1
